,RespId,weight,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
2780,473720,1.1873,1,2,2,1,1,1,2,1,1,2,4,3,3,4,2,4,2,2,2,2,2,2,1,4,1,2,2,2,2,2,2,3,2,3,1,3,3,2,2,2,2,2,1,2,1,1,2,2,3,3,1,1,1,4,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,3,2,1,2,2,2,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,1.0,38,High school or less,White,Male,Less than $40k,rarely/never
2781,473721,1.2138,1,1,2,4,1,3,2,1,4,1,1,1,4,2,3,2,3,2,2,2,3,2,1,2,1,3,3,1,2,3,2,2,3,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,-1,-1,1,1,-1,1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,2,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,37,College,White,Female,$125k or more,sporadic
2782,473722,2.1075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,41,High school or less,Hispanic,Female,$125k or more,sporadic
2783,473723,1.0894,1,2,1,2,1,1,3,1,4,1,1,4,4,4,4,4,1,1,2,1,1,2,1,3,1,3,2,1,2,2,2,2,2,2,1,3,4,4,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,,2,3,3,3,2,1,2,1,2,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,,,2.0,44,Some college,White,Male,$75-125k,rarely/never
2784,473724,1.0779,1,1,1,1,1,2,2,2,4,2,1,2,2,2,2,2,3,2,1,1,2,2,1,2,1,4,3,2,1,2,2,2,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,53,Some college,White,Male,$75-125k,sporadic
2785,473725,1.0457,1,2,1,1,1,1,1,2,2,1,1,1,4,4,2,1,3,2,1,1,2,2,1,3,1,4,3,2,2,2,2,1,2,2,1,4,4,4,2,2,2,2,2,2,2,2,2,2,5,1,1,1,1,1,4,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,,2,2,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,66,Some college,White,Female,$125k or more,sporadic
2786,473728,1.2871,1,2,2,3,1,3,2,2,3,2,1,3,4,3,1,1,1,1,2,3,2,2,1,3,1,4,3,3,1,3,2,2,2,2,1,2,4,4,2,2,2,2,1,2,2,2,1,2,5,1,3,4,4,4,4,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,1,-1,1,1,1,-1,1,1,,2,1,2,1,2,1,2,1,2,1,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,34,Some college,White,Female,$75-125k,sporadic
2787,483994,0.943,4,2,3,2,1,2,1,2,2,3,2,2,2,2,2,3,3,3,3,3,4,1,1,3,1,3,2,1,1,2,1,2,2,1,1,3,4,2,2,1,2,2,2,2,1,2,2,2,3,3,3,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,-1,2,2,5.0,2,3,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,5,,,2.0,52,High school or less,Black,Male,$40-75k,rarely/never
2788,473730,1.0463,1,4,1,4,2,4,4,3,4,2,1,1,2,2,1,2,1,1,1,2,4,3,1,3,1,4,3,2,2,3,2,4,2,1,1,2,3,4,2,2,2,2,1,2,2,2,2,2,5,5,1,1,2,2,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,,2,3,2,1,1,1,2,2,2,2,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,22,Some college,White,Female,$40-75k,always
2789,473731,0.8576,4,3,3,3,2,3,3,2,1,3,1,2,3,1,1,3,3,3,3,3,3,3,1,1,1,4,3,2,2,2,3,1,2,1,1,2,2,4,1,2,2,2,2,2,2,2,2,2,5,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,-1,-1,-1,2,2,7.0,3,4,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,5,,,-1.0,64,High school or less,Black,Female,$40-75k,rarely/never
2790,473732,0.5081,1,1,1,1,1,1,1,1,1,3,2,4,2,4,4,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,4,4,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,33,College,Black,Male,$75-125k,sporadic
2791,473734,0.9746,2,2,1,3,2,3,1,2,3,2,3,4,2,2,2,3,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,1,1,2,3,3,4,2,2,2,2,2,2,1,2,2,2,2,3,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,3,2,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,62,College,White,Male,$125k or more,always
2792,473735,0.9556,1,1,1,2,1,2,1,1,4,3,3,3,3,4,2,2,3,3,3,3,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,3,4,4,2,1,2,2,1,2,1,2,1,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,60,Some college,White,Female,$40-75k,sporadic
2793,473736,0.7985,1,2,1,2,1,2,2,3,3,3,2,2,3,1,2,2,2,2,2,2,4,3,1,3,1,4,3,4,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,,2,1,1,2,1,1,1,1,1,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,66,Some college,White,Male,$40-75k,sporadic
2794,473737,1.831,1,2,1,1,1,1,1,1,2,2,4,4,2,3,2,3,1,1,1,3,2,1,1,3,1,4,3,3,2,3,2,2,1,1,4,4,4,3,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,,2,1,3,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,58,High school or less,White,Female,Less than $40k,always
2795,473738,1.2031,1,2,2,3,1,3,2,2,4,2,1,1,2,3,2,2,1,3,2,2,2,4,1,4,1,4,3,3,4,2,3,2,3,3,2,1,2,3,1,1,2,2,2,2,2,2,2,2,5,1,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,-1,1,-1,-1,-1,2,3,3.0,2,1,1,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,1.0,,29,High school or less,White,Female,Less than $40k,rarely/never
2796,473739,0.6182,1,1,1,4,1,4,4,1,2,1,1,1,4,1,1,1,2,2,1,1,1,1,1,3,1,4,2,4,4,2,4,2,4,1,1,3,4,4,2,2,2,2,2,2,1,2,2,2,5,2,1,4,1,4,4,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,1,1,1,-1,1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,58,Some college,Black,Male,$75-125k,sporadic
2797,473740,0.8694,1,2,2,1,2,1,1,1,1,1,2,4,3,1,2,2,2,1,1,3,2,1,2,3,1,2,3,3,2,3,2,3,1,3,1,3,4,4,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,4,4,2,2,1,2,2,2,2,1,2,1,-1,1,-1,1,-1,1,-1,1,-1,-1,2,1,6.0,3,3,1,2,2,2,2,1,1,2,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2.0,,,32,College,White,Male,$40-75k,always
2798,473742,1.0357,1,2,2,3,1,3,2,2,4,2,1,3,3,3,3,2,3,3,2,3,3,3,1,3,1,4,2,1,1,2,2,2,2,3,1,2,3,4,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,,2,2,3,1,1,1,2,1,2,2,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,2.0,32,College,Other/Mixed,Female,$125k or more,rarely/never
2799,473743,0.9116,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,1,1,1,4,2,4,1,1,1,1,2,3,4,3,2,4,1,3,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,82,High school or less,White,Male,Less than $40k,always
2800,473746,1.2219,1,2,1,1,1,1,1,-1,2,-1,1,4,3,1,1,1,3,3,3,2,2,2,2,3,1,2,2,2,2,2,2,3,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,-1,1,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,59,Some college,White,Female,$40-75k,sporadic
2801,473747,1.1809,2,3,3,2,2,2,2,2,2,3,2,1,1,1,2,2,1,1,4,1,2,2,2,4,1,2,3,2,2,4,2,4,1,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,1,4,2,2,1,3,3,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,3,,1,3,4,2,2,1,2,2,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3,,,1.0,37,Some college,White,Male,$40-75k,rarely/never
2802,473748,1.0092,1,2,1,3,1,2,1,1,4,2,1,1,4,4,3,1,1,2,2,2,3,2,1,2,1,4,2,2,1,2,1,2,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,77,College,White,Female,$125k or more,always
2803,473751,0.942,1,2,2,1,1,1,1,2,1,4,2,2,2,1,1,3,3,1,1,2,4,2,1,4,1,2,2,2,2,3,2,4,2,-1,2,4,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,3,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,77,High school or less,White,Male,Less than $40k,always
2804,473752,0.6899,1,1,2,1,1,1,1,1,1,3,1,1,4,4,3,1,1,1,1,2,1,1,1,3,1,4,3,2,1,1,1,2,1,3,1,3,4,4,2,1,2,2,2,2,2,2,2,2,5,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,74,College,White,Male,$75-125k,rarely/never
2805,473753,0.8473,1,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,3,1,3,3,1,3,2,3,3,3,4,1,4,4,4,2,1,1,2,1,2,1,2,2,2,4,2,1,1,1,4,4,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,3,,3,3,4,1,1,1,2,1,2,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,5,,,2.0,66,Some college,White,Female,Less than $40k,sporadic
2806,473754,1.1653,1,1,1,1,1,1,1,2,1,4,4,4,4,1,2,3,1,1,2,3,2,2,1,3,1,1,3,2,2,2,3,3,1,3,1,4,2,4,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,1,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,79,Some college,White,Male,$125k or more,sporadic
2807,473756,0.9781,1,4,2,3,2,2,2,2,1,2,1,2,4,1,1,1,4,4,4,4,4,3,1,4,1,2,2,2,2,3,2,2,4,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,5,1,3,2,3,3,3,2,2,1,2,2,2,2,2,1,2,-1,1,1,1,-1,-1,-1,1,-1,-1,1,1,,2,2,4,1,1,2,2,1,2,2,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,29,Some college,Black,Female,Less than $40k,sporadic
2808,473757,0.8473,1,2,2,2,1,1,1,1,2,3,1,1,3,3,1,1,1,3,2,1,1,2,1,3,1,1,1,3,3,1,2,3,2,3,1,1,1,1,2,1,2,2,1,2,1,2,1,2,3,3,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,,2,3,2,2,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,3,,,2.0,61,Some college,White,Female,Less than $40k,rarely/never
2809,473758,0.5172,1,1,1,3,1,3,1,1,1,1,1,2,3,1,1,1,2,2,2,2,2,1,1,3,1,4,3,2,2,3,3,2,4,2,2,3,2,4,2,1,2,2,2,2,1,2,2,2,5,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,1,1,1,1,1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,63,Some college,Black,Female,$40-75k,always
2810,473761,1.2687,1,1,2,1,3,2,1,1,1,3,4,4,2,1,1,4,3,3,4,4,2,3,1,3,2,2,4,3,3,3,3,4,2,2,1,4,3,4,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,3,3,2,2,2,2,2,2,2,1,2,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,34,College,White,Male,$125k or more,sporadic
2811,473762,0.8728,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,3,4,4,3,4,1,3,1,2,2,2,2,2,3,3,1,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,1,5,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,-1,1,-1,-1,1,1,,1,3,1,1,1,1,2,2,2,2,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,75,High school or less,White,Male,Less than $40k,always
2812,473763,1.1322,1,1,1,3,1,4,2,2,4,1,1,1,4,4,3,1,2,2,2,4,4,2,1,2,2,4,3,2,1,1,2,2,2,1,1,2,4,4,2,2,2,2,2,2,1,2,2,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,59,Some college,White,Female,Less than $40k,always
2813,473764,0.4689,3,3,2,4,1,2,3,1,3,3,3,4,2,1,1,3,1,2,2,1,1,2,1,3,1,3,3,2,2,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,57,College,Black,Male,$75-125k,sporadic
2814,473766,0.98,1,2,2,2,1,1,1,1,1,2,4,3,1,4,2,4,2,1,2,2,2,1,1,-1,1,4,4,2,2,4,4,4,2,2,1,2,3,4,1,1,2,2,2,2,2,2,1,2,-1,-1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,1,,2,1,2,1,-1,1,-1,1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,-1.0,63,High school or less,Hispanic,Female,Less than $40k,sporadic
2815,473767,1.2702,1,2,1,4,1,4,4,2,4,1,1,1,3,1,1,2,3,2,3,4,4,2,1,3,1,4,4,4,2,2,4,4,4,1,1,2,3,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,1,3,2,2,2,2,2,1,2,2,1,2,1,-1,1,1,1,-1,1,-1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,35,Some college,White,Male,$125k or more,always
2816,473770,1.1198,1,1,2,2,1,2,1,1,3,2,1,3,3,2,1,3,2,1,1,2,2,1,2,3,1,3,3,3,2,4,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,3,2,2,2,2,2,2,1,2,2,2,1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,,3,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,51,Some college,White,Female,$75-125k,sporadic
2817,473773,0.8728,1,3,2,3,2,3,1,2,3,2,2,3,2,1,1,2,2,1,2,3,3,3,1,3,1,3,3,2,3,4,2,2,2,2,2,3,4,4,2,1,2,2,2,2,2,2,1,2,5,1,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,,2,3,2,1,2,1,2,1,2,1,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,60,High school or less,White,Male,$40-75k,sporadic
2818,473775,0.6625,1,2,2,2,1,2,2,2,3,2,2,2,3,2,2,2,1,2,2,2,1,2,1,3,1,2,3,2,2,3,2,2,2,2,2,3,3,3,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,,3,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,76,College,White,Male,Less than $40k,always
2819,473776,0.8465,1,4,1,1,1,1,1,1,1,4,1,4,1,1,1,4,1,1,3,4,4,1,1,4,1,1,4,2,4,4,4,4,1,3,2,1,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,4,4,2,2,2,2,1,2,2,2,2,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,,1,3,1,1,2,2,2,2,2,2,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,67,Some college,White,Female,Less than $40k,always
2820,473777,0.9485,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,2,1,4,2,1,1,4,1,1,4,4,4,4,1,4,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,5,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,1,1,1,-1,1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,70,High school or less,White,Male,$75-125k,sporadic
2821,473778,0.8261,1,1,1,1,1,1,1,1,2,2,1,2,1,4,2,2,4,2,2,1,4,1,1,2,1,4,2,3,1,2,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,2,2,5,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,74,Some college,White,Female,Less than $40k,sporadic
2822,473780,1.7818,3,2,3,1,3,1,2,2,1,3,3,4,3,1,1,1,4,4,4,2,4,2,2,4,1,3,4,3,3,3,2,3,2,3,3,2,2,4,2,2,2,2,2,2,2,2,1,2,1,4,2,1,2,3,4,2,2,1,2,2,2,1,2,2,2,-1,1,-1,-1,-1,-1,1,-1,-1,-1,2,2,6.0,1,3,3,3,2,1,2,1,2,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2.0,,,28,High school or less,White,Female,Less than $40k,rarely/never
2823,473781,0.6866,1,1,1,2,1,2,1,1,1,1,1,1,4,2,2,1,1,1,1,4,1,1,1,3,1,4,4,3,2,3,3,2,3,2,2,2,4,4,2,2,2,2,2,2,1,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,47,College,Black,Female,$125k or more,sporadic
2824,473783,0.9855,1,1,1,2,1,1,1,3,1,2,1,3,2,3,2,1,1,1,1,1,3,1,1,3,1,4,2,2,1,2,1,2,1,1,1,1,3,4,2,2,2,2,2,2,1,2,2,2,5,1,2,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,-1,-1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,73,Some college,White,Male,$75-125k,sporadic
2825,473784,0.9567,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,2,4,2,2,4,1,3,3,2,2,3,2,2,2,1,2,3,3,2,2,1,2,2,2,2,1,1,2,2,3,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3,,3,1,3,3,2,2,2,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,5,,,-1.0,68,High school or less,Hispanic,Female,Less than $40k,rarely/never
2826,473786,1.4677,2,1,1,1,1,1,1,2,1,4,3,4,1,1,3,1,1,2,1,2,1,2,1,3,1,2,2,2,2,-1,2,4,2,1,1,4,4,4,2,2,2,2,2,2,1,2,2,2,1,5,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,78,High school or less,White,Male,Less than $40k,always
2827,473789,1.1109,1,2,3,2,1,1,2,2,1,3,3,4,1,2,3,3,2,3,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,1,2,2,2,1,4,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,3,1,2,1,1,1,1,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,52,College,White,Female,$75-125k,sporadic
